O/C,Status,Trade iD,Trade_Type,Trade_Date,Expected_Delivery,Up_Exp_Date,Delivery_Date,SELLER,FINAL_BUYER,WEIGHT,QUANTITY,BUY UNIT PRICE,SELL UNIT PRICE,BUY AMOUNT,SELL AMOUNT
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/13/2024,S2EE,Economie d'Energie - EDE 6,50.00%,0.1674,5900,7650,987.66,1280.61
close,Pending Payable,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/31/2024,S2EE,Economie d'Energie - EDE 6,50.00%,2.2227,5900,7650,13113.93,17003.655
close,Pending Payable,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/6/2024,S2EE,Economie d'Energie - EDE 6,50.00%,1.209,5900,7650,7133.1,9248.85
close,Pending Payable,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,S2EE,Economie d'Energie - EDE 6,50.00%,0.93,5900,7650,5487,7114.5
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/15/2024,S2EE,Economie d'Energie - EDE 6,50.00%,0.5766,6100,7650,3517.26,4410.99
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/31/2024,S2EE,Economie d'Energie - EDE 6,50.00%,3.4317,6100,7650,20933.37,26252.505
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/31/2024,S2EE,Economie d'Energie - EDE 6,50.00%,7.6446,6100,7650,46632.06,58481.19
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/6/2024,S2EE,Economie d'Energie - EDE 6,50.00%,0.8184,6100,7650,4992.24,6260.76
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,S2EE,Economie d'Energie - EDE 6,50.00%,3.5991,6100,7650,21954.51,27533.115
close,Pending Payable,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,S2EE,Economie d'Energie - EDE 6,50.00%,0.9486,6100,7650,5786.46,7256.79
close,Pending Payable,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,S2EE,Economie d'Energie - EDE 6,50.00%,0.6975,6100,7650,4254.75,5335.875
close,Pending Payable,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/31/2024,S2EE,Economie d'Energie - EDE 6,50.00%,0.1395,5600,7650,781.2,1067.175
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/13/2024,S2EE,Economie d'Energie - EDE 6,50.00%,0.465,5900,7650,2743.5,3557.25
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/31/2024,S2EE,Economie d'Energie - EDE 6,50.00%,4.929,6100,7650,30066.9,37706.85
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,S2EE,Economie d'Energie - EDE 6,50.00%,10.2765,6100,7650,62686.65,78615.225
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/18/2024,S2EE,Economie d'Energie - EDE 6,50.00%,1.2183,6100,7650,7431.63,9319.995
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/18/2024,S2EE,Economie d'Energie - EDE 6,50.00%,2.046,6100,7650,12480.6,15651.9
close,Pending Payable,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/18/2024,S2EE,Economie d'Energie - EDE 6,50.00%,1.209,6100,7650,7374.9,9248.85
close,Pending Payable,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/18/2024,S2EE,Economie d'Energie - EDE 6,50.00%,1.2648,6100,7650,7715.28,9675.72
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/4/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.77298,6100,7650,4715.178,5913.297
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/15/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.042,6100,7650,256.2,321.3
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/16/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.06,6100,7650,366,459
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/4/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.7254,6300,7650,4570.02,5549.31
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/15/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.0465,6300,7650,292.95,355.725
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/16/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.828,6300,7650,5216.4,6334.2
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/15/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.186,6100,7650,1134.6,1422.9
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/22/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.2604,6100,7650,1588.44,1992.06
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/29/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,1.80974,6100,7650,11039.414,13844.511
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/15/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.1953,6300,7650,1230.39,1494.045
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/22/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.0372,6300,7650,234.36,284.58
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/29/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.0372,6300,7650,234.36,284.58
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/7/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,1.3578,6300,7650,8554.14,10387.17
close,Pending Payable,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.06501,6300,7650,409.563,497.3265
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/29/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,3.1062,6100,7650,18947.82,23762.43
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/7/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,3.7572,6100,7650,22918.92,28742.58
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.2604,6100,7650,1588.44,1992.06
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/7/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.3162,6300,7650,1992.06,2418.93
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,SAFE ECO,Economie d'Energie - EDE 6,50.00%,0.837,6300,7650,5273.1,6403.05
close,COMPLETED,f.2024.031,Trade,3/4/2024,12/31/2024,12/31/2024,11/18/2024,TECHNI-TOIT-ISOLATION,Economie d'Energie - EDE 6,50.00%,0.0952,6000,7650,571.2,728.28
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/22/2024,ARTISAN PHOTOVOLTAIQUE DE FRANCE,Economie d'Energie - EDE 6,50.00%,1.888,6500,7650,12272,14443.2
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/28/2024,ARTISAN PHOTOVOLTAIQUE DE FRANCE,Economie d'Energie - EDE 6,50.00%,0.08,6500,7650,520,612
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/23/2024,OUSSANSAM YACINE,Economie d'Energie - EDE 6,50.00%,0.096,6500,7650,624,734.4
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/22/2024,QUALIFRANCE RENOV',Economie d'Energie - EDE 6,50.00%,0.08,6500,7650,520,612
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/28/2024,QUALIFRANCE RENOV',Economie d'Energie - EDE 6,50.00%,0.272,6500,7650,1768,2080.8
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/13/2024,QUALIFRANCE RENOV',Economie d'Energie - EDE 6,50.00%,0.728,6500,7650,4732,5569.2
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/5/2024,HABITAT ECO DEVELOPPEMENT,Economie d'Energie - EDE 6,50.00%,0.368,6500,7650,2392,2815.2
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/10/2024,MZ BATIMENT,Economie d'Energie - EDE 6,50.00%,0.5865,6800,7650,3988.2,4486.725
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/15/2024,MZ BATIMENT,Economie d'Energie - EDE 6,50.00%,10.3683,6800,7650,70504.44,79317.495
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/5/2024,DANACI GROUPE,Economie d'Energie - EDE 6,50.00%,0.29928,6500,7650,1945.32,2289.492
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/22/2024,CARBONE GROUP,Economie d'Energie - EDE 6,50.00%,0.480174,89.98821261,0,43.21,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/22/2024,CARBONE GROUP,Economie d'Energie - EDE 6,50.00%,2.458419,90.00093149,0,221.26,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/16/2024,CARBONE GROUP,Economie d'Energie - EDE 6,50.00%,0.213815,89.98433225,0,19.24,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/4/2024,CARBONE GROUP,Economie d'Energie - EDE 6,50.00%,0.784989,90.0140002,0,70.66,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/4/2024,CARBONE GROUP,Economie d'Energie - EDE 6,50.00%,1.5345,89.99674161,0,138.1,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/12/2024,CARBONE GROUP,Economie d'Energie - EDE 6,50.00%,0.6045,90.0082713,0,54.41,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/12/2024,CARBONE GROUP,Economie d'Energie - EDE 6,50.00%,1.5717,89.99809124,0,141.45,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,CARBONE GROUP,Economie d'Energie - EDE 6,50.00%,3.884002,89.99995366,0,349.56,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/15/2024,Ecotech Solutions (Carbone Group),Economie d'Energie - EDE 6,50.00%,0.3906,800,0,312.48,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/22/2024,Ecotech Solutions (Carbone Group),Economie d'Energie - EDE 6,50.00%,0.7347,800,0,587.76,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,Ecotech Solutions (Carbone Group),Economie d'Energie - EDE 6,50.00%,6.9843,800,0,5587.44,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,Ecotech Solutions (Carbone Group),Economie d'Energie - EDE 6,50.00%,3.2643,800,0,2611.44,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/14/2024,Ecotech Solutions (Carbone Group),Economie d'Energie - EDE 6,50.00%,0.4464,800,0,357.12,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,11/18/2024,Ecotech Solutions (Carbone Group),Economie d'Energie - EDE 6,50.00%,0.6324,800,0,505.92,0
close,COMPLETED,f.2024.152,Trade,8/30/2024,6/30/2025,6/30/2025,10/15/2024,LABEL ENERGIE (VALOREN - AXDIS),Economie d'Energie - EDE 6,50.00%,1.6154,200,0,323.08,0
open,Pending Delivery,f.2024.153,Trade,9/2/2024,12/2/2024,1/15/2025,Not Delivered,AGR-BAT,Lagelouze 2,100.00%,0.85,5800,7500,4930,6375
close,Pending Payable & receivable,f.2024.154,Trade,9/2/2024,12/20/2024,12/20/2024,11/22/2024,Cabinet Ares,OFEE-LEYTON,50.00%,200,7970,8040,1594000,1608000
open,Pending Delivery,f.2024.155,Trade,9/5/2024,10/10/2024,1/15/2025,Not Delivered,Eco Environnement,OFEE-LEYTON,50.00%,4.075986,7980,8030,32526.36828,32730.16758
close,Pending Payable,f.2024.156,Trade,9/6/2024,9/30/2024,10/30/2024,4/3/2024,Eco Environnement,STX SAS,100.00%,4.17839,8300,8500,34680.637,35516.315
close,Pending Payable,f.2024.157,Trade,9/5/2024,9/25/2024,10/30/2024,4/3/2024,Ekwateur,Save Energies,50.00%,121.212121,8000,8250,969696.968,999999.9983
open,Pending Contract,f.2024.157,Broker,9/5/2024,3/20/2026,3/20/2026,Not Delivered,SAVE Energies,Ekwateur,50.00%,121.212121,8350,8350,1012121.21,1012121.21
open,Pending Contract,f.2024.158,Broker,9/10/2024,10/15/2024,1/15/2025,Not Delivered,OAAN Consulting,ZELLER Energies ,50.00%,120,7600,7850,912000,942000
open,Pending Contract,f.2024.158,Broker,9/10/2024,10/15/2024,1/15/2025,Not Delivered,OAAN Consulting,ZELLER Energies ,50.00%,40,8200,8350,328000,334000
close,COMPLETED,f.2024.158,Trade,9/17/2024,12/1/2024,12/31/2024,9/20/2024,ACD ENERGIE (direct),ZELLER Energies ,50.00%,3.4782,5800,7850,20173.56,27303.87
close,COMPLETED,f.2024.158,Trade,9/17/2024,12/1/2024,12/31/2024,10/29/2024,ACD ENERGIE (direct),ZELLER Energies ,50.00%,6.3426,5800,7850,36787.08,49789.41
close,COMPLETED,f.2024.158,Trade,9/17/2024,12/1/2024,12/31/2024,12/9/2024,ACD ENERGIE (direct),ZELLER Energies ,50.00%,7.161,5800,7850,41533.8,56213.85
close,COMPLETED,f.2024.158,Trade,9/17/2024,12/1/2024,12/31/2024,12/9/2024,RENOVABAT,ZELLER Energies ,50.00%,22.99752,6900,7850,158682.888,180530.532
close,COMPLETED,f.2024.158,Trade,9/17/2024,12/1/2024,12/31/2024,12/2/2024,HABITAT ENERGIE,ZELLER Energies ,50.00%,0.02205,6500,7850,143.325,173.0925
open,Pending Contract,f.2024.158,Trade,9/17/2024,12/1/2024,1/15/2025,Not Delivered,Installors (open),ZELLER Energies ,50.00%,0,6317.19,7850,0,0
open,Pending Contract,f.2024.159,Trade,9/16/2024,9/30/2024,1/15/2025,Not Delivered,Arvert,Total Marketing France,100.00%,0.1888,1000,8300,188.8,1567.04
open,Pending Delivery,f.2024.161,Trade,9/19/2024,12/19/2024,1/15/2025,Not Delivered,ATEX RENOV,Lagelouze 2,100.00%,2.55,6500,7500,16575,19125
close,Pending Payable & receivable,f.2024.162,Trade,11/12/2024,11/12/2024,11/12/2024,10/30/2024,BAT PPS,Lagelouze 2,100.00%,-35,6500,7500,-227500,-262500
open,Pending Contract,f.2024.163,Broker,9/25/2024,1/1/2025,1/15/2025,Not Delivered,Premium Energy,Auchan Energies,50.00%,400,8400,8500,3360000,3400000
open,Pending Contract,f.2024.163,Broker,9/25/2024,1/1/2025,1/15/2025,Not Delivered,Premium Energy,Auchan Energies,50.00%,100,9100,9150,910000,915000
open,Pending Contract,f.2024.164,Trade,9/26/2024,3/30/2025,3/30/2025,Not Delivered,OAAN Consulting,Siplec,50.00%,250.6617862,7500,8600,1879963.397,2155691.361
close,COMPLETED,f.2024.164,Trade,9/26/2024,3/30/2025,3/30/2025,11/20/2024,OAAN Consulting,Siplec,50.00%,163.663114,7500,8600,1227473.355,1407502.78
close,COMPLETED,f.2024.164,Trade,9/26/2024,3/30/2025,3/30/2025,11/20/2024,OAAN Consulting,Siplec,50.00%,37.317878,7500,8600,279884.085,320933.7508
close,COMPLETED,f.2024.164,Trade,9/26/2024,3/30/2025,3/30/2025,11/20/2024,OAAN Consulting,Siplec,50.00%,94.790509,7500,8600,710928.8175,815198.3774
close,COMPLETED,f.2024.164,Trade,9/26/2024,3/30/2025,3/30/2025,11/20/2024,OAAN Consulting,Siplec,50.00%,27.665023,7500,8600,207487.6725,237919.1978
close,COMPLETED,f.2024.164,Trade,9/26/2024,3/30/2025,3/30/2025,11/20/2024,OAAN Consulting,Siplec,50.00%,25.90178,7500,8600,194263.35,222755.308
open,Pending Contract,f.2024.164,Trade,9/26/2024,3/30/2025,3/30/2025,Not Delivered,OAAN Consulting,Siplec,50.00%,142.260153,8000,8600,1138081.224,1223437.316
close,COMPLETED,f.2024.164,Trade,9/26/2024,3/30/2025,3/30/2025,11/20/2024,OAAN Consulting,Siplec,50.00%,142.129136,8000,8600,1137033.088,1222310.57
close,COMPLETED,f.2024.164,Trade,9/26/2024,3/30/2025,3/30/2025,11/20/2024,OAAN Consulting,Siplec,50.00%,47.659424,8000,8600,381275.392,409871.0464
close,COMPLETED,f.2024.164,Trade,9/26/2024,3/30/2025,3/30/2025,11/20/2024,OAAN Consulting,Siplec,50.00%,45.137433,8000,8600,361099.464,388181.9238
close,COMPLETED,f.2024.164,Trade,9/26/2024,3/30/2025,3/30/2025,11/20/2024,OAAN Consulting,Siplec,50.00%,22.813854,8000,8600,182510.832,196199.1444
open,Pending Delivery,f.2024.165,Trade,9/2/2024,7/28/2025,7/28/2025,Not Delivered,SAS LILONE,Lagelouze 2,100.00%,130,5800,7500,754000,975000
open,Pending Contract,f.2024.166,Trade,10/2/2024,12/31/2025,12/31/2025,Not Delivered,Installors (open),Economie d'Energie - EDE 7,50.00%,300,6317.19,8000,1895157,2400000
open,Pending Contract,f.2024.167,Broker,10/2/2024,12/31/2025,12/31/2025,Not Delivered,EDISON NEXT Spain,DISA SERVICIOS ENERGÉTICOS S.L.U,100.00%,5,160000,164000,800000,820000
open,Pending Delivery,f.2024.168,Trade,10/2/2024,12/31/2024,1/15/2025,Not Delivered,ENERGIE ECO PRIME,Lagelouze 2,100.00%,2.55,6500,7500,16575,19125
open,Pending Delivery,f.2024.170,Trade,10/3/2024,9/30/2024,1/15/2025,Not Delivered,BAT FULL (Elecplugg),Lagelouze 2,100.00%,3.06,6600,7500,20196,22950
open,Pending Delivery,f.2024.171,Trade,9/26/2024,12/31/2024,1/15/2025,Not Delivered,GREEN SKS France,Lagelouze 2,100.00%,2.55,6500,7500,16575,19125
open,Pending Delivery,f.2024.173,Trade,10/1/2024,1/1/2025,1/15/2025,Not Delivered,ENERGIEDOM,Lagelouze 2,100.00%,20.4,6400,7500,130560,153000
open,Pending Delivery,f.2024.175,Trade,7/25/2024,12/31/2024,7/31/2025,Not Delivered,HORIZON BLUE,Lagelouze 2,100.00%,34,6500,7500,221000,255000
open,Pending Delivery,f.2024.176,Trade,10/7/2024,12/31/2024,1/15/2025,Not Delivered,Levbat,Lagelouze 2,100.00%,120,7000,7500,840000,900000
open,Pending Contract,f.2024.177,Trade,10/7/2024,6/30/2025,6/30/2025,Not Delivered,EDS Energies,Auchan Energies,50.00%,100,8390,8690,839000,869000
close,COMPLETED,f.2024.178,Trade,10/8/2024,10/15/2024,10/15/2024,4/3/2024,Premium Energy,Auchan Energies,50.00%,150,8250,8600,1237500,1290000
close,COMPLETED,f.2024.178,Trade,10/8/2024,10/15/2024,10/15/2024,4/3/2024,Premium Energy,Auchan Energies,50.00%,100,9220,9250,922000,925000
open,Pending Delivery,f.2024.179,Trade,10/14/2024,12/31/2024,1/15/2025,Not Delivered,ECO PACK CONSULTING (ELECPLUGG) ,Lagelouze 2,100.00%,1.53,6100,7500,9333,11475
open,Pending Delivery,f.2024.180,Trade,10/9/2024,3/31/2025,3/31/2025,Not Delivered,Sonergia,Total Marketing France,50.00%,500,8370,8400,4185000,4200000
open,Pending Delivery,f.2024.180,Trade,10/9/2024,6/30/2025,6/30/2025,Not Delivered,Sonergia,Total Marketing France,50.00%,500,8370,8400,4185000,4200000
open,Pending Delivery,f.2024.181,Broker,10/9/2024,12/31/2025,12/31/2025,Not Delivered,TI LAB ARQUITECTURA,DISA SERVICIOS ENERGÉTICOS S.L.U,100.00%,0.45932,104348.0845,135000,47929.16215,62008.2
open,Pending Contract,f.2024.182,Trade,10/8/2024,6/30/2025,6/30/2025,Not Delivered,Ace Energie,Thevenin Ducrot (Avia),50.00%,200,8400,8600,1680000,1720000
open,Pending Contract,f.2024.182,Trade,10/8/2024,6/30/2025,6/30/2025,Not Delivered,Ace Energie,Thevenin Ducrot (Avia),50.00%,100,8400,8600,840000,860000
open,Pending Delivery,f.2024.184,Broker,10/18/2024,11/30/2024,1/15/2025,Not Delivered,LAC2E,Auchan Energies,50.00%,100,8450,8470,845000,847000
open,Pending Delivery,f.2024.184,Broker,10/18/2024,11/30/2024,1/15/2025,Not Delivered,LAC2E,Auchan Energies,50.00%,50,9400,9500,470000,475000
open,Pending Delivery,f.2024.185,Broker,10/17/2024,6/30/2026,6/30/2026,Not Delivered,AlphaCEE,Ekwateur,50.00%,50,8350,8380,417500,419000
open,Pending Contract,f.2024.187,Trade,10/16/2024,3/30/2025,3/30/2025,Not Delivered,Sonergia,Octopus Energy,100.00%,30,8300,8200,249000,246000
close,Pending Payable & receivable,f.2024.188,Trade,10/22/2024,3/30/2025,3/30/2025,4/3/2024,Premium Energy,Siplec,50.00%,33.172431,8342,8680,276724.4194,287936.7011
close,Pending Payable & receivable,f.2024.188,Trade,10/22/2024,3/30/2025,3/30/2025,4/3/2024,Premium Energy,Siplec,50.00%,176.26582,8342,8680,1470409.47,1529987.318
close,Pending Payable & receivable,f.2024.188,Trade,10/22/2024,3/30/2025,3/30/2025,4/3/2024,Premium Energy,Siplec,50.00%,90.561749,8342,8680,755466.1102,786075.9813
close,Pending Payable & receivable,f.2024.188,Trade,10/22/2024,3/30/2025,3/30/2025,4/3/2024,Premium Energy,Siplec,50.00%,30.908106,8342,8680,257835.4203,268282.3601
close,Pending Payable & receivable,f.2024.188,Trade,10/22/2024,3/30/2025,3/30/2025,4/3/2024,Premium Energy,Siplec,50.00%,68.486514,8342,8680,571314.4998,594462.9415
close,Pending Payable & receivable,f.2024.188,Trade,10/22/2024,3/30/2025,3/30/2025,4/3/2024,Premium Energy,Siplec,50.00%,100.60538,8342,8680,839250.08,873254.6984
open,Pending Delivery,f.2024.190,Trade,10/15/2024,1/15/2025,1/15/2025,Not Delivered,Maisons eco,Lagelouze 2,100.00%,2.55,6500,7500,16575,19125
open,Pending Delivery,f.2024.192,Trade,10/10/2024,12/31/2024,1/15/2025,Not Delivered,BAT FULL (Elecplugg),Lagelouze 2,100.00%,8,6800,7500,54400,60000
open,Pending Delivery,f.2024.193,Trade,10/21/2024,1/21/2025,1/21/2025,Not Delivered,FAVL Carbone,Lagelouze 2,100.00%,2.55,6200,7500,15810,19125
open,Pending Delivery,f.2024.194,Trade,10/16/2024,1/16/2025,1/16/2025,Not Delivered,MZ Batiment (ElecPlugg),Lagelouze 2,100.00%,80,6500,7500,520000,600000
open,Pending Delivery,f.2024.195,Broker,10/24/2024,6/30/2026,6/30/2026,Not Delivered,AlphaCEE,ENOVOS,100.00%,30,8350,8500,250500,255000
open,Pending Contract,f.2024.196,Trade,10/23/2024,11/10/2024,1/15/2025,Not Delivered,Emmaüs Habitat,Auchan Energies,50.00%,4.213802,8380,8400,35311.66076,35395.9368
open,Pending Contract,f.2024.196,Trade,10/23/2024,11/10/2024,1/15/2025,Not Delivered,Emmaüs Habitat,Auchan Energies,50.00%,6.199068,9380,9400,58147.25784,58271.2392
open,Pending Contract,f.2024.197,Trade,10/10/2024,11/10/2024,1/15/2025,Not Delivered,Commune de Castries,Lagelouze 2,100.00%,0.356512,6500,7500,2317.328,2673.84
open,Pending Contract,f.2024.198,Trade,10/10/2024,11/10/2024,1/15/2025,Not Delivered,WILDERSBACH,Lagelouze 2,100.00%,1.2864,6500,7500,8361.6,9648
open,Pending Delivery,f.2024.199,Trade,10/22/2024,1/22/2025,1/22/2025,Not Delivered,I.R.G.T,Lagelouze 2,100.00%,2.55,6500,7500,16575,19125
open,Pending Delivery,f.2024.200,Trade,10/24/2024,1/24/2025,1/24/2025,Not Delivered,M3 BAT,Lagelouze 2,100.00%,0.85,6500,7500,5525,6375
open,Pending Delivery,f.2024.201,Trade,10/25/2024,12/31/2024,1/15/2025,Not Delivered,CCM,Lagelouze 2,100.00%,5.1,6900,7500,35190,38250
open,Pending Delivery,f.2024.202,Trade,10/25/2024,12/31/2024,1/15/2025,Not Delivered,Calagogo,Lagelouze 2,100.00%,9.775,6434.782609,7500,62900,73312.5
open,Pending Delivery,f.2024.203,Trade,10/25/2024,12/31/2024,1/15/2025,Not Delivered,Nai'A,Lagelouze 2,100.00%,14.654,6377.726218,7500,93459.2,109905
open,Pending Delivery,f.2024.204,Trade,10/25/2024,12/31/2024,1/15/2025,Not Delivered,OTC Flow France,Lagelouze 2,100.00%,1.258,6270.27027,7500,7888,9435
open,Pending Delivery,f.2024.205,Trade,10/25/2024,12/31/2024,1/15/2025,Not Delivered,Palais de la Mer,Lagelouze 2,100.00%,7.735,6503.076923,7500,50301.3,58012.5
open,Pending Delivery,f.2024.208,Broker,10/17/2024,12/31/2025,12/31/2025,Not Delivered,THERMABEAD,DISA SERVICIOS ENERGÉTICOS S.L.U,100.00%,0.5,100000,135000,50000,67500
open,Pending Delivery,f.2024.209,Broker,10/23/2024,12/31/2025,12/31/2025,Not Delivered,ISO-VERDE,DISA SERVICIOS ENERGÉTICOS S.L.U,100.00%,0.5,100000,135000,50000,67500
open,Pending Contract,f.2024.210,Trade,10/14/2024,3/30/2025,3/30/2025,Not Delivered,Installors (open),Thevenin Ducrot (Avia),50.00%,0,6800,7928,0,0
open,Pending Delivery,f.2024.211,Trade,10/29/2024,1/29/2025,1/29/2025,Not Delivered,THEO ENERGYE,Lagelouze 2,100.00%,1.7,6500,7500,11050,12750
open,Pending Delivery,f.2024.212,Trade,7/18/2024,10/18/2024,1/15/2025,Not Delivered,Ecotherm Habitat,Lagelouze 2,100.00%,2.55,6650,7500,16957.5,19125
open,Pending Delivery,f.2024.213,Trade,10/9/2024,1/1/2025,1/15/2025,Not Delivered,S2EE,Lagelouze 2,100.00%,24,7300,7500,175200,180000
open,Pending Delivery,f.2024.214,Trade,10/24/2024,1/28/2025,1/28/2025,Not Delivered,INSPECTION ET RENOVATION DE L HABITAT,Lagelouze 2,100.00%,0.85,6150,7500,5227.5,6375
open,Pending Contract,f.2024.215,Trade,11/5/2024,9/30/2025,9/30/2025,Not Delivered,Installors,Economie d'Energie - EDE 8,25.00%,194.309422,6538.95,7800,1270579.595,1515613.492
close,Pending Payable & receivable,f.2024.215,Trade,11/5/2024,9/30/2025,9/30/2025,12/26/2024,ACD ENERGIE,Economie d'Energie - EDE 8,50.00%,8.1282,5800,7800,47143.56,63399.96
close,Pending Receivable,f.2024.215,Trade,11/5/2024,9/30/2025,9/30/2025,10/22/2024,CARBONE GROUP,Economie d'Energie - EDE 8,50.00%,0.27097,6800,7800,1842.596,2113.566
